fecha,consumo_gas,consumo_gas_lag_1,consumo_gas_lag_15,consumo_gas_rolling_window_8,consumo_gas_rolling_window_8_std,consumo_gas_rolling_window_15_std,temperatura_rolling_window_3,temperatura_lag_14,temperatura_lag_28,velocidad_viento_rolling_window_3,velocidad_viento_rolling_window_8,velocidad_viento_rolling_window_15,es_festivo,dia_semana,festivo_previo,festivo_siguiente,semana_anyo
2019-10-07,648.0,564.75,556.28,619.75875,34.49990121621087,37.3815307337769,21.088194444444444,22.111363636363635,22.952083333333334,5.679166666666664,5.966145833333333,6.194166666666667,1,0,1.0,1.0,41
2019-10-08,645.79,648.0,643.12,622.14,35.68758807844657,37.50424265524054,21.277083333333334,23.037499999999998,18.872916666666665,6.334722222222219,6.261458333333334,6.245555555555556,1,1,1.0,1.0,41
2019-10-09,643.8,645.79,650.35,623.01875,36.182412237949016,37.16789472240182,21.337500000000002,23.118750000000002,20.933333333333334,6.638888888888886,6.199479166666666,6.146111111111111,1,2,1.0,1.0,41
2019-10-10,653.0,643.8,652.24,625.32375,37.58293569370127,37.21544817488363,20.993750000000002,23.004166666666666,23.097916666666666,5.852777777777774,5.931770833333333,6.01,1,3,1.0,1.0,41
2019-10-11,631.6,653.0,647.63,623.46125,36.743407353269674,36.59233184048424,21.008333333333336,23.22083333333333,22.587500000000002,4.98333333333333,5.699999999999999,5.919166666666667,1,4,1.0,1.0,41
2019-10-12,541.21,631.6,636.29,611.66,46.219697099826654,41.31337985735863,21.14375,23.391666666666666,23.952083333333334,4.394696969696966,5.465719696969696,5.836717171717172,1,5,1.0,1.0,41
2019-10-13,550.61,541.21,564.17,609.845,48.535010338632354,42.57913890068845,22.119444444444444,23.070833333333336,24.370833333333334,5.454419191919189,5.693323863636364,5.987272727272727,1,6,1.0,1.0,41
2019-10-14,649.87,550.61,552.24,620.485,46.52540841917634,40.22890301879415,22.536805555555556,23.06041666666667,23.866666666666664,6.269696969696967,5.9438446969696965,5.92449494949495,1,0,1.0,1.0,42
2019-10-15,675.08,649.87,626.74,623.87,49.690712555622056,42.80987950061817,21.444444444444443,22.933333333333334,23.3,7.307971014492751,6.07652132740448,6.0883113746157225,1,1,1.0,1.0,42
2019-10-16,683.67,675.08,636.77,628.605,53.71932373789612,45.62597121732438,19.665277777777778,23.21666666666667,23.808695652173913,7.099758454106278,5.9802124505928855,6.087502195871761,1,2,1.0,1.0,42
2019-10-17,686.17,683.67,634.56,633.9012500000001,57.39437414876413,48.29743599622887,18.475694444444446,21.129166666666666,23.554166666666664,6.560869565217388,5.914587450592886,6.047779973649539,1,3,1.0,1.0,42
2019-10-18,661.64,686.17,646.5,634.98125,57.88429849708601,48.86533674536987,18.697222222222223,20.854166666666668,22.597916666666666,5.651509661835746,6.001045783926219,5.922502195871761,1,4,1.0,1.0,42
2019-10-19,664.4,661.64,635.62,639.08125,58.76550748221797,49.699098276770656,19.64027777777778,20.7625,22.358333333333334,5.591666666666664,6.208337450592886,5.935557751427317,1,5,1.0,0.0,42
2019-10-20,628.99,664.4,565.13,650.05375,44.29379154737862,46.27225269558535,20.641666666666666,21.364583333333332,22.90833333333333,6.723611111111109,6.787930253623189,6.174446640316205,0,6,1.0,1.0,42
2019-10-21,739.54,628.99,564.75,673.67,32.49283701283486,49.17101757665888,19.814583333333335,21.1375,22.111363636363635,7.529166666666664,6.779076086956522,6.304446640316206,1,0,0.0,1.0,43
2019-10-22,780.81,739.54,648.0,690.0374999999999,48.047402709643556,60.12256883907907,19.016666666666666,21.329166666666666,23.037499999999998,9.74722222222222,7.512409420289855,6.749168862538427,1,1,1.0,1.0,43
2019-10-23,801.62,780.81,645.79,705.8549999999999,61.39480131551242,70.79526303766163,17.60347222222222,21.545833333333334,23.118750000000002,9.629770531400965,7.658605072463768,6.833456302151955,1,2,1.0,1.0,43
2019-10-24,789.0,801.62,643.8,719.0212499999999,66.99612684700382,77.16368509307419,17.480555555555554,20.10625,23.004166666666666,9.699214975845408,7.753872282608696,6.916511857707509,1,3,1.0,1.0,43
2019-10-25,752.78,789.0,653.0,727.3475000000001,66.4671821814547,79.32700412127889,16.964583333333334,21.37291666666667,23.22083333333333,7.4297705314009646,7.8382472826086955,7.064567413263066,1,4,1.0,1.0,43
2019-10-26,673.26,752.78,631.6,728.8,64.93547148625849,78.13931100163205,16.60694444444444,21.952083333333334,23.391666666666666,6.488888888888886,7.972622282608696,7.134567413263065,1,5,1.0,0.0,43
2019-10-27,645.95,673.26,541.21,726.4937500000001,67.81331557771443,68.42489488483156,16.81121031746032,23.03333333333333,23.070833333333336,6.027182539682538,7.917190734989648,7.243008971704624,0,6,1.0,1.0,43
2019-10-28,730.25,645.95,550.61,739.15125,55.31203703599488,56.560266113742586,17.075793650793653,22.625,23.06041666666667,5.684126984126983,7.448440734989648,7.110508971704624,1,0,0.0,1.0,44
2019-10-29,734.72,730.25,649.87,738.5487499999999,55.33344492064048,54.95862454957531,17.348710317460316,18.675,22.933333333333334,5.564139061421668,7.235736930641822,6.993455831608005,1,1,1.0,1.0,44
2019-10-30,719.46,734.72,675.08,730.88,52.83453983900906,54.141105385660346,17.73125,17.695833333333333,23.21666666666667,5.445712560386471,6.304124611801242,6.870557280883367,1,2,1.0,1.0,44
2019-10-31,686.97,719.46,683.67,716.54875,46.01441216385952,54.02077754593036,18.111805555555556,19.056250000000002,21.129166666666666,5.299999999999997,5.824776785714286,6.750557280883368,1,3,1.0,1.0,44
2019-11-01,601.15,686.97,686.17,693.0675000000001,51.37817484107253,61.04474359805776,18.052777777777777,19.339583333333334,20.854166666666668,5.192753623188403,5.545813923395444,6.719832643202209,1,4,1.0,1.0,44
2019-11-02,592.63,601.15,661.64,673.0487499999999,55.79826403789518,67.04311021027368,18.341183574879228,20.525000000000002,20.7625,5.420108695652171,5.550501423395445,6.824277087646653,1,5,1.0,0.0,44
2019-11-03,623.3,592.63,664.4,666.80375,58.501547217022576,69.51741876955151,18.45229468599034,22.06041666666667,21.364583333333332,7.72276570048309,6.287480590062112,7.176777087646652,0,6,1.0,1.0,44
2019-11-04,737.31,623.3,628.99,678.22375,62.62124056294853,67.19831630543987,19.03215579710145,16.858333333333334,21.1375,9.043055555555553,6.676766304347826,7.183721532091098,1,0,0.0,1.0,45
2019-11-05,790.74,737.31,739.54,685.785,72.6495838155405,70.18941990547361,18.35763888888889,18.131249999999998,21.329166666666666,10.256944444444443,7.265307971014493,7.369832643202208,1,1,1.0,1.0,45
2019-11-06,809.54,790.74,780.81,695.1375,83.8081533282146,72.59121265854651,17.050694444444442,17.820833333333333,21.545833333333334,8.726388888888886,7.473324275362319,6.972610420979986,1,2,1.0,1.0,45
2019-11-07,848.04,809.54,801.62,711.21,99.91970662200919,77.48296473296404,15.401388888888889,16.489583333333332,20.10625,7.7541666666666655,7.542436594202899,6.8086007591442375,1,3,1.0,1.0,45
2019-11-08,882.69,848.04,789.0,735.675,115.83063831054541,87.00702627347172,13.674305555555556,16.583333333333332,21.37291666666667,7.473611111111109,8.08041213768116,6.924711870255349,1,4,1.0,1.0,45
2019-11-09,797.53,882.69,752.78,760.2225000000001,103.38940588861037,88.88765167869268,12.804166666666667,16.747916666666665,21.952083333333334,7.245833333333331,8.243229166666667,6.935822981366459,1,5,1.0,0.0,45
2019-11-10,823.0,797.53,673.26,789.0187500000001,79.32353378726783,91.05552543575352,12.131944444444445,17.102380952380955,23.03333333333333,7.045833333333331,8.152083333333334,6.919989648033127,0,6,1.0,1.0,45
2019-11-11,927.81,823.0,645.95,827.0825,58.864342286795015,100.03200136527829,11.680555555555555,17.377083333333335,22.625,6.958333333333331,7.79375,7.110942028985507,1,0,0.0,1.0,46
2019-11-12,911.78,927.81,730.25,848.8912499999999,52.86731056887171,107.6836767839697,11.879861111111111,17.566666666666666,18.675,6.981944444444442,7.4703125,7.195386473429951,1,1,1.0,1.0,46
2019-11-13,902.33,911.78,734.72,862.8399999999999,49.97464900183855,112.80508304150199,11.518055555555556,18.25,17.695833333333333,7.070833333333332,6.957291666666666,7.221328502415459,1,2,1.0,1.0,46
2019-11-14,976.27,902.33,719.46,883.68125,58.594090496151956,122.52562160431569,11.411805555555555,18.51875,19.056250000000002,6.07222222222222,6.7984375,7.236243961352657,1,3,1.0,1.0,46
2019-11-15,999.58,976.27,686.97,902.62375,68.99746080990299,129.4004507977727,9.91111111111111,17.389583333333334,19.339583333333334,6.234722222222221,6.900520833333333,7.3823309178743965,1,4,1.0,1.0,46
2019-11-16,914.03,999.58,601.15,906.54125,68.59250363820347,117.11586590088635,9.127083333333333,19.11521739130435,20.525000000000002,6.727777777777775,6.677604166666667,7.528333333333333,1,5,1.0,0.0,46
2019-11-17,922.14,914.03,592.63,922.1175,52.581138321100134,97.51509329817854,8.859027777777778,18.852083333333333,22.06041666666667,6.651388888888886,6.575520833333334,7.4825,0,6,1.0,1.0,46
2019-11-18,1025.7,922.14,623.3,947.4549999999999,46.47976057228503,82.62766821280735,9.64861111111111,19.129166666666666,16.858333333333334,6.468055555555552,6.683854166666667,7.13138888888889,1,0,0.0,1.0,47
2019-11-19,1036.27,1025.7,737.31,961.0125,54.97312167907741,80.60217284085276,9.629438405797103,17.091666666666665,18.131249999999998,6.040151515151513,6.3332859848484855,6.927752525252526,1,1,1.0,0.0,47
2019-11-20,1046.58,1036.27,790.74,977.8625000000001,58.28610070775083,81.86985800356459,9.166243961352658,14.93125,17.820833333333333,6.314426877470353,6.32520174571805,6.693996486605183,0,2,1.0,1.0,47
2019-11-21,1019.0,1046.58,809.54,992.44625,50.802890788810245,79.22016199596335,9.108061594202898,14.18125,16.489583333333332,6.344982433025909,6.411660079051384,6.6551075977162935,1,3,0.0,1.0,47
2019-11-22,983.08,1019.0,848.04,993.2975,50.54954366050691,76.18401608386544,10.314734299516907,11.910416666666668,16.583333333333332,7.0576086956521715,6.702805912384717,6.788440931049626,1,4,1.0,1.0,47
2019-11-23,880.93,983.08,882.69,978.46625,64.0469158257094,76.28732839918905,12.462650966183574,12.320833333333333,16.747916666666665,8.131944444444443,7.036660079051384,6.825663153271849,1,5,1.0,0.0,47
